rsi,cycle,band,atr,obv,accdist,label
58.48,-0.0867,434.6079,0.2231,174428,118275.99,false
56.9,-0.0699,194.7511,0.181,229570,95510.3,false
58.48,-0.0724,434.6854,0.2299,159428,110566.99,false
53.76,-0.039,113.7667,0.093,792728,27889.4,false
52.01,-0.0626,113.7803,0.0941,894308,-11050.73,false
63.71,-0.0403,195.1992,0.1547,28478,-103354.59,false
46.03,-0.0585,113.7834,0.0905,882162,-97949.25,false
45.65,-0.0519,113.7757,0.0898,588201,-43974.87,false
51.38,-0.0556,195.2967,0.1534,97395,-55010.6,false
47.58,-0.0855,195.2829,0.1541,-57923,-146893.44,false
55.06,-0.0794,435.1464,0.2234,137012,103809.8,false
45.44,-0.0443,195.2757,0.1562,-245864,-165289.64,false
49.88,-0.1569,435.2288,0.2264,139118,88473.08,false
40.66,-0.0342,195.2576,0.1573,-353355,-237960.38,false
46.26,-0.0399,113.811,0.0865,1194172,-7454.99,false
46.23,-0.1168,435.5917,0.1943,91320,46705.59,false
45.89,-0.046,113.8074,0.0851,1291063,-148882.6,false
44.36,-0.0203,195.2059,0.1462,2902,-178748.77,false
36.98,-0.1537,435.4644,0.2114,96075,34388.59,false
42.53,-0.037,113.8046,0.0854,1147723,-392297.34,false
43.09,-0.0433,195.1792,0.142,38265,-100282.26,false
32.93,-0.2243,435.3016,0.2104,94153,37981.07,false
41.86,-0.0376,113.8008,0.0886,1264297,-81956.07,false
42.52,-0.0417,195.1554,0.1405,90970,-25807.79,false
41.67,-0.015,195.1518,0.1484,140681,94973.8,false
49.82,-0.0264,113.8266,0.0825,670461,-387033.9,false
44.95,-0.0765,195.1747,0.1408,224907,189370.7,false
49.92,-0.0719,435.1949,0.2318,117097,50037.09,false
48.85,-0.026,113.828,0.0853,735550,-283228.34,false
42.08,-0.0746,195.1567,0.1322,225196,234863.78,false
51.51,-0.0551,435.1926,0.2218,118590,55005.2,false
50.41,-0.016,113.8272,0.0789,660016,-242923.2,false
38.32,-0.0659,195.12,0.1326,153126,173235.02,false
45.04,-0.0484,435.1733,0.2272,100778,45783.98,false
46.97,-0.0078,113.8228,0.0803,427836,-156429.12,false
37.71,-0.0599,195.0911,0.1371,60821,147864.84,false
42.71,-0.1026,435.1538,0.2265,86817,38413.2,false
40.21,-0.0232,113.8108,0.0822,115976,-359525.06,false
39.04,-0.0402,113.7995,0.0797,-119004,-550964.44,false
30.64,-0.0259,195.0021,0.1366,-65820,56194.94,false
38.59,-0.0612,435.1219,0.2046,94398,34643.01,false
33.11,-0.0415,113.7666,0.0822,-158809,-630608.8,false
27.42,-0.068,194.9278,0.1423,-51205,16322.76,false
35.02,-0.0897,435.0767,0.2025,74200,22824.17,false
27.74,-0.0536,113.7148,0.0844,-645480,-978879,false
36,-0.0426,194.8852,0.1412,-43345,-1529.61,false
31.39,-0.1219,434.9738,0.1968,56086,8188.27,false
31.89,-0.0471,113.679,0.0829,-390135,-910156.4,false
41.21,-0.0465,434.9469,0.2035,58099,10201.27,false
34.43,-0.0008,194.7261,0.1394,-258300,-123464.73,false
31.41,0.0001,113.553,0.0965,-1204830,-785985.6,false
29.63,-0.0793,194.6486,0.1526,-449335,-194758.89,false
35.93,-0.0319,434.7817,0.2142,20757,-1247.93,false
29.41,-0.0151,113.5266,0.0947,-1349860,-930043.44,false
34.81,-0.0895,434.7217,0.2199,2634,-7635.93,false
38.49,-0.002,113.5189,0.0972,-1322928,-898250.2,false
32.99,-0.0095,434.6416,0.1975,1967,-10153.22,false
40.64,-0.0568,194.7106,0.2099,-366722,66500.41,false
29.19,-0.1054,434.5961,0.2532,-42843,-7272.46,false
31.04,-0.0443,113.5357,0.0983,-1834499,-1080746.9,false
22.54,-0.1172,113.455,0.1069,-2419839,-1573786.9,true
35.26,-0.1022,194.659,0.2432,-594826,74381.79,false
39.24,-0.1079,113.4405,0.1333,-1858666,-1212968.1,false
26.53,-0.0213,434.2732,0.3126,-97491,3630.51,true
47.88,0.1045,194.4236,0.3106,-540371,21706.11,false
33.33,-0.1539,194.3672,0.313,-695942,-30577.08,false
33.25,-0.1967,434.1027,0.4621,-70567,-5989.5,false
37.12,-0.0927,113.1842,0.2246,-2339556,-1399904,false
24.07,-0.3398,194.1332,0.348,-836891,-134732.4,false
24.94,-0.4233,433.7807,0.5085,-99482,-26482.57,false
27.63,-0.194,113.0579,0.241,-3198131,-1892413.4,false
25.67,-0.378,193.9748,0.3401,-653862,-119924.75,false
23.25,-0.5314,433.4854,0.5157,-127345,-23481.15,false
26.33,-0.2539,112.9419,0.2321,-3720250,-2007027,false
21.57,-0.2324,193.7516,0.3603,-750314,-136250.16,true
19.49,-0.4074,433.0946,0.5585,-153434,-28450.62,true
23.7,-0.1815,112.8069,0.2321,-4187295,-2096825.8,false
23.51,-0.079,112.6967,0.2346,-4704792,-2163746.8,false
28.37,0.1027,431.8008,0.539,-155944,-29428.77,true
29.19,0.0209,112.344,0.2367,-5181574,-2417989.8,false
32.74,0.0313,193.0495,0.3513,-773938,-185052.52,true
26.98,0.0286,431.6369,0.5408,-176460,-29057.51,true
26.27,-0.0417,112.2586,0.2466,-5863788,-2416944.5,true
45.3,-0.158,193.3984,0.2707,-534577,-135643.33,true
44.85,-0.1125,193.4034,0.2627,-639136,-92103.35,true
51.56,-0.3309,433.1554,0.5289,-80180,87604.69,false
53.01,-0.0969,112.8752,0.1864,-3079966,280869.1,false
52.98,-0.1508,193.9449,0.3429,-252408,220050.73,false
50.12,-0.3183,433.3003,0.5182,-105251,91732.07,false
49.68,-0.1079,112.9188,0.1849,-3510453,144565.8,false
51.31,-0.0814,194.0161,0.3586,-399167,196976.06,false
46.46,-0.2226,433.3584,0.5318,-120230,86273.91,false
48.05,-0.0877,112.938,0.1928,-3761456,133156.56,false
42.32,-0.0882,194.0411,0.3675,-434352,114136.32,false
36.89,-0.2751,433.2384,0.5754,-136060,64319.37,true
37.65,-0.1041,112.8948,0.207,-4198740,-282656.38,true
43.9,-0.1215,194.1242,0.3675,-276254,221693.02,true
41.95,-0.2931,433.2514,0.5743,-129486,77427.17,true
43.57,-0.1084,112.8948,0.2112,-3786408,2720.28,true
53.1,-0.2142,194.0287,0.3578,-202417,114277.1,false
54.28,-0.1258,112.7138,0.2264,-2146035,66714.17,false
55.55,-0.1967,194.0282,0.3499,-107325,108512.36,false
56.75,-0.1466,112.712,0.2236,-1653927,128627.06,false
54.25,-0.0115,194.0419,0.3399,63513,205122.98,false
48.02,-0.145,194.3875,0.29,144917,402835.6,false
48.58,-0.2961,433.5546,0.493,26328,134073.9,false
51.12,-0.0918,113.0462,0.1868,237335,1697516.2,false
50.9,-0.1387,194.5451,0.2916,161996,418078.38,false
53.56,-0.3531,433.9371,0.5048,21100,131363.64,false
54.21,-0.0864,113.1735,0.1903,163048,1838635.8,false
46.65,-0.0469,194.8358,0.2701,146011,439920.94,false
47.69,-0.1035,435.0933,0.4977,62334,143897.6,false
49.98,-0.0422,113.4831,0.1729,887231,1831862.6,false
41.81,-0.0849,194.7483,0.2579,-7080,355397.44,false
37.92,-0.1278,194.642,0.2548,-149988,293759.84,false
41.6,-0.2735,434.8575,0.476,-1972,137418.83,false
45.88,-0.062,113.5001,0.1674,24405,1580055.1,false
32.82,-0.1692,194.4705,0.2542,-150554,206785.38,true
35.83,-0.3931,434.5256,0.4771,-17755,121635.83,true
38.67,-0.1105,113.4193,0.1677,-523300,1140598.8,true
34.51,-0.1445,194.352,0.2542,-161526,170605.28,true
35.2,-0.3982,434.2482,0.4735,-50202,115709.73,true
36.61,-0.1397,113.3369,0.1677,-1237065,925444.56,true
34.32,0.0492,433.8596,0.4766,-48579,117785.09,true
37.54,0.0027,113.2342,0.1721,-991697,1221790.9,true
36.75,0.0264,433.3461,0.4652,-80464,105222.3,true
57.74,-0.353,193.6701,0.5419,400154,647467.44,false
52.51,-0.6989,432.6156,0.8691,26520,127597.69,false
62.39,-0.844,111.6348,0.6631,16708816,6813762.5,false
45.25,-0.5137,432.8292,0.9249,25959,117911.12,false
60.91,-0.694,111.8076,0.686,14850438,6578313.5,false
45.71,-0.2938,194.0214,0.5879,96940,555921.44,true
37.48,-0.7624,432.715,0.9849,-10146,79796.32,true
51.74,-0.5738,111.9807,0.7249,13065025,5316708,false
52.26,-0.2529,194.1264,0.6182,177120,674829.7,true
54.97,-0.4533,112.1619,0.7584,14923639,6746271,true
40.39,0.0435,432.8024,1.1412,-42389,73342,false
43.51,-0.2482,432.7977,1.0905,42910,139540.28,false
0,-241.6646,0,0,0,0,false
0,-84.4744,0,0,0,0,false
0,-188.1056,0,0,0,0,true
0,-50.3765,0,0,0,0,true
0,-64.495,0,0,0,0,false
0,-38.3904,0,0,0,0,true
0,-48.4101,0,0,0,0,false
39.59,-30.8551,0,0.9532,0,0,false
39.54,-22.384,0,0.8936,0,0,false
29.18,-6.9824,0,0.3444,0,0,false
39.44,-15.954,0,0.8296,0,0,false
46.1,-4.2811,0,0.3555,0,0,false
39.09,-11.3427,0,0.7906,0,0,true
45.2,-3.2317,0,0.3584,0,0,false
39.15,-8.085,436.8115,0.7356,0,0,true
45.35,-2.4621,116.9532,0.3637,0,0,false
29.02,-0.4003,196.1315,0.2277,0,0,false
29.46,-0.1217,196.1959,0.2473,0,0,false
29.36,-0.1661,196.1381,0.2552,0,0,false
29.1,-0.0461,196.001,0.246,0,0,false
40.3,-0.3021,436.9294,0.479,0,0,false
46.26,-0.1372,116.6172,0.2627,0,0,false
29.25,-0.0649,195.7883,0.2463,0,0,false
46.23,-0.08,116.6428,0.2527,0,0,false
28.43,-0.1338,195.6485,0.2512,0,0,false
46.18,-0.031,116.6411,0.2484,0,0,false
28.04,-0.1549,195.5009,0.261,0,0,false
39.83,-0.1236,437.0365,0.4888,0,0,false
45.8,-0.0127,116.6961,0.2548,0,0,false
45.24,-0.0291,116.7287,0.2501,0,0,false
27.62,-0.0357,195.2459,0.2572,0,0,false
26.44,-0.0323,195.0768,0.2679,0,0,true
38.28,-0.1025,436.9822,0.4734,0,0,true
43.99,-0.03,116.7931,0.237,0,0,true
26.05,-0.0828,194.9123,0.2582,0,0,true
37.87,-0.2463,436.7809,0.4391,0,0,true
44.2,-0.059,116.785,0.2256,0,0,true
25.67,-0.0641,194.748,0.2525,0,0,true
40.55,-0.1606,436.6768,0.4289,0,0,false
45.26,-0.0477,116.9047,0.2107,1185596,1563421.5,false
45.83,0.0101,116.9594,0.2121,-1524866,1244394.2,false
42.76,-0.0326,116.9196,0.2207,-848735,1615757.2,false
42.31,-0.0844,116.8766,0.2153,-2194522,1417358.5,false
42.15,-0.2504,437.1304,0.3958,-173457,-19638.6,false
38.72,-0.0868,116.7754,0.2139,-3742145,246053.72,false
42.92,-0.2337,437.1229,0.3832,-133299,-17508.9,false
42.95,-0.051,116.7335,0.2139,-2313508,1036658.75,false
39.41,0.0056,116.5774,0.204,-2461140,1239276,false
39.3,-0.0139,116.5268,0.2093,-3891636,545110.6,false
34.73,-0.0324,116.423,0.2172,-3471633,1128643.4,false
33.33,-0.0793,116.3155,0.2111,-4432380,407208.34,false
57.58,-0.0325,195.4676,0.2291,-658909,436448.75,true
38.18,-0.0375,116.2606,0.2232,-3121061,1295651.9,false
43.51,-0.1318,437.2628,0.3887,-32303,40372.14,false
39.75,-0.2063,437.1584,0.4023,26491,49303.18,false
38.46,-0.2102,437.0425,0.3938,61441,74638.85,false
38.85,-0.1312,436.9506,0.4004,32717,35486.98,false
35.5,-0.1315,436.7033,0.4536,-60021,-22268.09,false
54.2,-0.248,195.9543,0.3051,-308946,476112.16,false
34.98,-0.3499,436.5247,0.4686,-101958,-10650.36,false
36.83,-0.1388,116.1958,0.2385,-3387520,1763938.9,false
44.9,-0.2846,195.9459,0.3287,-364930,417317.25,true
32.53,-0.2114,116.1096,0.2496,-5053747,1010277.75,true
49.17,-0.231,195.9588,0.3574,-190860,479171.7,true
40.87,-0.2983,435.9524,0.5999,-55464,-7554.45,true
40.6,-0.3016,435.9423,0.5903,-56390,4139.56,true
46.21,-0.089,435.9512,0.6031,-42404,6208.32,true
47.31,-0.0584,196.4587,0.215,1266975,974475.25,true
63.57,-0.3177,437.058,0.4869,293775,179783.6,true
60.93,-0.1017,116.4496,0.1939,-1060425,3227927,true
70.64,-0.2658,439.4722,0.5018,708390,288535.66,false
67.65,-0.2663,439.7697,0.5154,677326,270675.72,false
65.99,-0.0563,117.1603,0.1808,6704427,6239583,false
57.88,-0.2977,440.0465,0.5425,620269,217409.55,true
57.58,-0.1235,117.2247,0.194,5682897,5511397,true
57.09,-0.3229,440.2525,0.5461,612673,219434.48,true
55.47,-0.1622,117.2686,0.1954,4843523,5155751.5,true
66.56,-0.0551,198.0026,0.279,1488159,865035,true
53.98,0.0802,440.8459,0.4783,727148,254333.42,true
49.16,-0.0209,117.854,0.1734,5956823,6100012.5,true
53.89,-0.0304,117.844,0.1741,6521225,6354554.5,true
57.17,-0.1643,441.6842,0.3273,693573,244062.19,false
58.31,-0.0603,117.8686,0.149,5808916,6257108,false
52.34,-0.0695,199.5797,0.1734,1345913,589309.7,false
50.57,-0.0722,117.8864,0.155,5923297,5485422,false
48.93,-0.1093,117.9346,0.1521,5030274,5060417.5,false
47.58,-0.0171,199.6247,0.1795,1207340,658907.1,false
55.37,0.0087,442.1023,0.3159,610717,104003.13,false
45.83,-0.061,199.5751,0.1788,1050347,568104.7,false
42.42,-0.0138,199.4908,0.1659,1196052,497565.25,false
39.25,-0.0444,199.4039,0.1652,1221004,426418.3,true
38.82,-0.0547,199.3282,0.1652,1073312,334032.38,true
46.26,-0.127,442.1149,0.282,432008,22400.61,true
36.99,-0.0185,199.2509,0.1677,1283510,276044.9,true
41.86,-0.1042,442.0502,0.2892,478914,69255.62,true
44.02,-0.0019,118.0263,0.1441,2960774,3246135.5,false
34.67,-0.004,199.1652,0.1734,1293876,281465.9,true
39.32,-0.1155,441.9919,0.2739,496781,56955.14,true
43.51,-0.019,118.001,0.1405,3471825,2806668.8,false
38.46,-0.0273,117.9227,0.1326,1858028,2252312.2,false
34.54,-0.0172,117.8851,0.1188,407934,1234005,false
33.57,-0.0401,117.8448,0.1187,-749696,987346.5,true
42.47,-0.0013,117.7805,0.117,-2769730,-161959.33,false
53.28,-0.0406,441.9923,0.2633,174891,74518.49,false
56.64,-0.028,199.5108,0.1312,160809,185528.11,false
47.19,-0.0601,199.5283,0.1309,78009,106894.54,false
41.48,-0.0995,199.5342,0.1418,123071,95933.66,false
53.48,-0.0315,117.7613,0.1142,-1652918,286193.8,false
56.55,-0.0402,117.7618,0.107,-1204636,628255.4,false
46.48,-0.0283,117.7944,0.0985,-1233559,558569.5,false
48.04,-0.0699,442.741,0.1937,118864,101951.18,false
42.91,-0.0742,117.8203,0.0963,-1211387,609029.1,false
46.9,-0.0082,199.6016,0.1586,102880,79677.49,false
45.29,-0.1066,442.7274,0.198,125956,87809.97,false
39.99,-0.0779,117.8657,0.0968,-1168999,752331.9,false
42.61,-0.027,442.6714,0.1997,81501,75763.5,false
45.9,-0.0273,199.548,0.151,72060,25572,false
41.83,-0.0046,117.9051,0.1065,-2227336,-108585.01,false
44.56,-0.0247,117.8915,0.1086,-1457788,-268.1,false
41.66,-0.0383,199.5179,0.1344,12725,40834.75,false
39.59,-0.026,199.5005,0.1323,-237441,-3764.1,false
39.84,-0.0135,117.849,0.1107,-1787587,-2771.01,false
38.78,0.0079,117.8182,0.1093,-1729384,-206794.05,false
36.51,-0.0203,117.7896,0.11,-2247656,-588727.7,false
40.6,-0.0389,199.429,0.1205,-149138,112027.75,false
35.75,0.0035,199.3577,0.1188,-111319,132274.16,false
28.5,-0.0649,199.2714,0.1263,-148695,101537.45,false
43.57,-0.0511,442.5717,0.2072,-35246,91722.45,false
26.61,-0.1149,199.1791,0.1272,-162036,105980.67,false
44.21,-0.0553,117.8099,0.0972,-2299993,-12296.56,false
43.39,-0.0611,199.0594,0.15,70331,259396.34,false
46,-0.0373,117.8103,0.0954,-2216996,179482.66,false
40,-0.0279,199.0353,0.1539,88040,290836.56,false
39.41,-0.0118,117.7956,0.0929,-1952996,454093.7,false
43.34,-0.0103,198.9975,0.1582,127380,252929.47,false
37.21,-0.0133,198.9504,0.1676,-59110,139252.88,false
52.73,-0.0898,442.6042,0.2304,9757,111565.94,false
37.31,-0.002,117.7678,0.0974,-2336837,280470.9,false
34.48,-0.0581,198.9034,0.1615,-115222,137027.19,false
54.68,-0.1273,442.6377,0.221,58259,157049.17,false
29.95,-0.0638,117.7032,0.1049,-2560390,-3170.16,true
30.61,-0.0819,198.8158,0.1619,-154382,88608.02,false
28.79,-0.0938,117.6484,0.1042,-2781870,-94128.93,true
30.38,-0.08,198.7461,0.1654,-214734,50584.72,false
52.3,-0.0567,442.7139,0.2116,43496,138506.1,false
38.35,0.001,198.7244,0.1662,-205025,103003.8,false
33.45,0.0612,198.6727,0.1766,-281075,54959.05,false
36.22,0.0325,198.6346,0.1689,-230674,88998.62,false
45.93,-0.0087,442.8248,0.2302,7571,99926.59,false
34.92,0.0231,198.5869,0.1735,-328184,104075.76,false
42.37,-0.1422,442.9017,0.2401,-46283,99986.41,false
34.65,0.0285,198.5441,0.1649,-406211,63326.01,false
38.91,-0.1701,442.8866,0.2372,-46572,92267.49,false
38.71,0.0381,198.5169,0.1658,-420259,76629.56,false
37.67,-0.127,442.8007,0.2399,-60212,101308.72,false
31.59,0.0105,442.3855,0.2457,-79115,34762.82,false
41.66,-0.0587,198.5261,0.1657,-396924,27709.7,false
34.71,-0.0248,442.2942,0.2475,-40514,62273.22,false
53.24,-0.0291,117.5699,0.1093,-662367,-163963.38,true
38.95,-0.0001,198.5358,0.1575,-471921,52245.57,false
31.21,0.0241,442.0329,0.2476,-38137,63767.42,false
36.9,-0.0031,198.5928,0.1432,-405825,51043.64,false
35.93,-0.075,198.5562,0.1388,-506726,14384.73,false
34.39,-0.052,441.894,0.2487,-64959,46257.34,true
53.03,-0.0724,117.6305,0.0915,-316755,431438.38,false
32.26,-0.0934,198.4966,0.1402,-583140,-49214.64,false
32.84,-0.1399,441.8909,0.2598,-89939,34816.96,true
51.86,-0.0972,117.6772,0.0947,-634966,235810.62,false
32.26,-0.0677,198.445,0.1478,-549992,-46399.4,false
32.27,-0.1115,441.8939,0.2776,-117699,25035.58,true
46.33,-0.0836,117.6945,0.0982,-1137141,-74944.11,true
43.98,-0.0657,117.7147,0.1018,-1125483,-92962.22,true
33.82,-0.0042,198.3356,0.1453,-594110,-47899.44,true
48.78,-0.0304,117.7444,0.1047,-643750,339435.38,true
27.56,0.011,198.2124,0.148,-610223,-71972.34,true
26.45,-0.0434,198.1388,0.1572,-666606,-102823,true
26.07,-0.0358,198.0815,0.149,-680502,-104179.12,true
36.58,-0.006,197.9924,0.1466,-509155,-133494.16,true
46.09,-0.0401,117.7838,0.11,-270572,-51190.4,true
52.57,-0.0902,441.8669,0.2203,-29024,-23627.62,false
52.53,-0.0519,441.9296,0.2181,-28867,-20587.28,false
45.82,-0.0584,198.0657,0.1292,-127511,-147798.52,true
41.78,-0.0889,442.1425,0.2246,-81839,-57431.84,true
50.36,-0.0448,117.8361,0.0965,372532,226074.62,true
50.62,-0.0889,198.11,0.1413,-91510,-136612.44,true
55.1,-0.071,117.8485,0.1015,751046,442109.2,false
49.89,-0.0621,442.2875,0.239,-99896,-76643.41,false
62.55,-0.0927,198.2627,0.1335,859027,225458.88,false
53.81,-0.0383,198.4328,0.1167,788223,175779.81,false
56.58,-0.0391,442.3764,0.1894,-20839,-44127.25,false
50.09,-0.0244,118.0322,0.0752,1877173,1630848.4,false
52.9,-0.0211,442.4044,0.1933,-47889,-54252.89,false
48.2,-0.0466,118.0362,0.0741,1403301,1598523.8,false
47.45,-0.0489,442.4568,0.2058,-54036,-57050.48,false
42.29,-0.0521,118.0468,0.0762,982143,1350097,false
41.99,-0.0212,198.76,0.1154,852655,139295.53,true
41.25,-0.0886,442.5882,0.2041,-36059,-67994.01,false
36.81,-0.0293,118.0667,0.0798,363868,658536.4,true
41.51,-0.0785,198.7301,0.1183,776206,162901.81,true
39.21,-0.1048,442.5588,0.2019,-60673,-85182.13,false
38.45,-0.021,118.0487,0.0807,384542,641001.75,true
37.27,-0.0676,442.378,0.2413,-42705,-66505.13,false
36.83,-0.0294,117.9655,0.087,50701,554786.2,true
46.12,-0.0242,198.6573,0.1392,940950,262882.12,true
42.42,-0.0794,442.3372,0.2467,-640,-50857.57,false
39.91,-0.024,117.946,0.0877,445005,866714.06,true
34.12,-0.0525,442.1491,0.2374,-10674,-59930.05,false
34.48,-0.046,198.5315,0.1471,807725,150997.73,true
28.25,-0.1567,441.9383,0.2546,-36954,-85342.05,true
33.88,0.0037,117.8849,0.092,797727,556083.3,true
42.31,-0.0324,198.5093,0.1557,892292,178344.64,true
29.83,-0.1739,441.7883,0.2603,-29987,-81730.89,true
33.58,-0.0256,117.8599,0.0931,645885,369131.12,true
42.2,-0.0056,117.8599,0.0938,977523,617742.3,true
33.87,-0.1144,441.4589,0.2931,-33872,-97240.59,true
32.14,-0.1331,441.3661,0.2831,-84759,-85321.56,true
30.4,-0.104,441.2702,0.2941,-115714,-93292.16,true
31.07,-0.0518,441.1799,0.2902,-84483,-68694.74,true
52.44,-0.0205,117.923,0.0959,1774526,976647.6,true
58.25,0.0006,117.9517,0.0919,1510719,1189653.2,true
44.84,-0.0955,441.3996,0.3615,74751,-52781.52,false
40.94,-0.1759,441.4539,0.3814,35345,-63752.13,false
58.9,-0.0331,117.96,0.1482,2908270,2478032,false
35.97,-0.2207,441.3587,0.3979,9173,-83759.59,false
58.01,-0.0531,117.9836,0.151,2422481,2166733.5,false
53.96,-0.1153,198.6921,0.2246,249538,-23364.81,false
33.73,-0.2196,441.2732,0.3822,-25367,-102289.47,false
53.47,-0.0528,118.0158,0.1474,1747197,1696109.2,false
54.2,-0.1181,198.7602,0.2089,198076,-90673.07,false
43.88,-0.1104,198.7991,0.2053,58350,-197965.44,false
27,-0.0894,440.8736,0.3686,-52455,-128458.09,false
38.16,-0.0611,118.0615,0.1321,1070405,1392282.8,false
37.61,-0.0891,118.0699,0.1271,893443,1507715.9,false
43.14,-0.0593,198.8862,0.2003,-70355,-215365.31,false
24.47,0.0376,440.1613,0.3683,-85664,-195460.39,false
24.11,0.0919,439.9485,0.359,-101385,-208065.73,false
36.33,0.0175,118.0969,0.1167,911230,1384905.2,false
34.61,0.0131,198.8626,0.2016,-29889,-190499.08,false
23.23,0.1103,439.7442,0.3344,-123846,-190888.05,false
34.64,-0.005,118.049,0.1124,629296,1594424.6,false
30.54,-0.0618,198.7513,0.2024,-123772,-256000.08,false
29.81,-0.0791,198.6546,0.1945,-232370,-277260.5,false
22.64,0.1159,439.425,0.344,-138000,-212801.08,false
29.92,-0.0041,117.936,0.1175,-321806,1005827.2,false
27.75,-0.0328,198.5507,0.1982,-271195,-267991.28,false
23.77,0.1346,439.315,0.346,-115495,-196385.7,false
29.06,-0.009,117.8784,0.1214,-506921,1180210.5,false
25.13,-0.0138,117.8059,0.1235,-702533,1054052.5,false
23.21,0.009,198.3467,0.2111,-357467,-401895.5,false
24.7,0.1259,439.2122,0.3602,-123457,-185518.62,false
23.99,-0.0219,117.7495,0.1262,-1158729,1196258.4,false
20.63,-0.034,198.2186,0.2118,-449111,-418191.6,false
22.34,0.0192,198.0261,0.2064,-440388,-448503.3,false
23.7,0.0153,197.9492,0.1871,-416890,-435937.03,false
15.46,-0.0724,197.7478,0.2264,-619552,-632177,false
26.31,-0.1676,439.2822,0.3824,-174627,-199017.9,false
24.22,0.0017,117.5663,0.15,-719116,1209689.8,false
15.19,-0.1857,197.5762,0.2371,-782136,-669791.2,false
26.45,-0.2899,439.2599,0.4053,-124856,-186581.3,false
23.88,-0.1054,117.5026,0.1572,-1678445,1459594.4,false
20.89,-0.0596,439.0154,0.4312,-264050,-231812.1,false
17.51,0.0798,197.1168,0.257,-1068586,-785130.56,false
16.15,-0.2086,438.6246,0.4833,-378044,-325977.3,false
20.07,0.0137,197.0208,0.2596,-774168,-542219.94,false
31.78,0.0288,117.3483,0.1989,-2150342,2057846.5,false
22.79,-0.0227,438.1654,0.5199,-385700,-261030.34,false
26.13,0.1414,437.8012,0.5329,119979,-124411.66,false
27.71,-0.0218,117.254,0.1965,-5862402,1998385.1,false
0,0,0,0,0,0,true
0,-137.4415,0,0,0,0,false
0,-110.0543,0,0,0,0,false
0,-85.6658,0,0,0,0,false
0,-65.2756,0,0,0,0,false
0,-143.1756,0,0,0,0,false
0,-48.9632,0,0,0,0,true
0,-107.551,0,0,0,0,false
0,-21.3692,0,0,0,0,false
0,-58.3273,0,0,0,0,false
32.95,-19.1527,0,0.3964,0,0,true
29.94,-42.3742,0,0.5721,0,0,false
49.88,-11.414,0,0.3111,0,0,true
29.68,-30.6251,0,0.5182,0,0,false
30.47,-3.8635,438.0649,0.4717,0,0,false
33.71,-1.3696,198.0636,0.3005,0,0,true
30.08,-2.9344,437.9282,0.4753,0,0,true
49.41,-0.7666,117.4076,0.2357,0,0,true
49.96,-0.5654,117.4286,0.2378,0,0,false
30.68,-1.428,437.7238,0.4428,0,0,false
37.5,-0.1843,198.5405,0.2661,0,0,false
33.05,-0.1169,438.0191,0.3324,0,0,false
49.58,-0.0358,117.485,0.1748,0,0,false
37.27,-0.0791,198.7324,0.2625,0,0,false
36.43,-0.1634,198.7932,0.2668,0,0,false
35.68,-0.1159,198.8269,0.2697,0,0,false
48.75,-0.0135,117.4676,0.1642,0,0,false
49.07,0.0102,117.4827,0.1614,0,0,false
47.56,0.0229,117.4564,0.1564,0,0,false
35.11,-0.0679,438.57,0.3051,0,0,false
49.1,-0.0133,117.4555,0.1559,0,0,false
34.84,-0.1198,438.5195,0.3219,0,0,false
37.37,-0.0632,199.181,0.257,0,0,false
